user_id,total_ratings,favorite_genre,favorite_device,first_seen,last_seen,tenure_days,ratings_per_day,subscription,age_group,days_inactive,churn_risk,is_active,avg_daily_hours,age_enc,sub_enc,risk_enc,genre_enc,dev_enc,is_active_bin,total_watches,avg_watch_pct,unique_genres,avg_rating_given,num_ratings,mobile_sessions,tv_sessions,evening_watches,weekend_watches,latest_watch,days_since_last,rating_ratio,mobile_ratio,evening_ratio,weekend_ratio
17396,47,Action,Smart TV,2013-03-09 16:17:00,2017-01-09 20:54:01,1402,0.0335,Basic,45-54,1779,High,False,0.1,3,0,0,0,2,0,47,43.889361702127665,6,3.127659574468085,47,15,30,45,22,2017-01-09 20:54:01,1779,0.9791666666666666,0.3125,0.9375,0.4583333333333333
174,66,Drama,Mobile,2014-06-24 03:26:09,2019-02-15 00:51:17,1696,0.0389,Basic,35-44,1013,High,False,0.1,2,0,0,7,1,0,66,53.65151515151515,8,3.8636363636363638,66,31,15,35,15,2019-02-15 00:51:17,1013,0.9850746268656716,0.4626865671641791,0.5223880597014925,0.22388059701492538
1740,13,Action,Smart TV,2015-04-08 21:41:09,2016-10-13 22:00:38,554,0.0235,Free,25-34,1867,High,False,0.1,1,1,0,0,2,0,13,46.83846153846154,6,3.3846153846153846,13,5,7,9,5,2016-10-13 22:00:38,1867,0.9285714285714286,0.35714285714285715,0.6428571428571429,0.35714285714285715
17401,8,Biography,Mobile,2017-04-02 06:22:36,2017-06-28 18:15:52,87,0.092,Free,45-54,1609,High,False,0.1,3,1,0,3,1,0,8,62.875,4,4.125,8,3,2,3,3,2017-06-28 18:15:52,1609,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333
17402,47,Drama,Mobile,2013-03-26 05:17:18,2014-08-18 03:05:05,509,0.0923,Basic,25-34,2655,High,False,0.1,1,0,0,7,1,0,47,53.42978723404255,9,3.872340425531915,47,38,6,12,17,2014-08-18 03:05:05,2655,0.9791666666666666,0.7916666666666666,0.25,0.3541666666666667
17405,2004,Action,Smart TV,2013-08-29 17:18:02,2020-02-13 19:57:34,2359,0.8495,Premium,18-24,649,High,False,0.58,0,2,0,0,2,0,2004,45.17834331337325,15,3.2252994011976046,2004,66,1267,1326,728,2020-02-13 19:57:34,649,0.9995012468827931,0.03291770573566085,0.6613466334164588,0.3630922693266833
17406,43,Action,Smart TV,2014-01-04 11:48:46,2018-11-11 19:37:52,1772,0.0243,Basic,25-34,1108,High,False,0.1,1,0,0,0,2,0,43,48.48837209302326,8,3.546511627906977,43,10,24,28,29,2018-11-11 19:37:52,1108,0.9772727272727273,0.22727272727272727,0.6363636363636364,0.6590909090909091
1741,10,Action,Mobile,2014-04-19 08:53:26,2015-04-03 04:58:09,348,0.0287,Free,45-54,2426,High,False,0.1,3,1,0,0,1,0,10,41.519999999999996,3,2.85,10,6,3,6,5,2015-04-03 04:58:09,2426,0.9090909090909091,0.5454545454545454,0.5454545454545454,0.45454545454545453
17411,8,Action,Mobile,2017-07-06 21:10:16,2019-10-12 08:34:47,827,0.0097,Free,25-34,773,High,False,0.1,1,1,0,0,1,0,8,47.9125,4,3.75,8,4,3,4,1,2019-10-12 08:34:47,773,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.1111111111111111
17413,9,Drama,Mobile,2013-03-19 16:28:55,2014-01-02 22:12:38,289,0.0311,Free,18-24,2882,High,False,0.1,0,1,0,7,1,0,9,63.55555555555556,4,4.666666666666667,9,5,1,5,1,2014-01-02 22:12:38,2882,0.9,0.5,0.5,0.1
17414,30,Action,Mobile,2013-05-21 22:09:29,2015-05-30 01:55:14,738,0.0407,Basic,35-44,2370,High,False,0.1,2,0,0,0,1,0,30,46.9,8,3.466666666666667,30,18,4,15,10,2015-05-30 01:55:14,2370,0.967741935483871,0.5806451612903226,0.4838709677419355,0.3225806451612903
17417,128,Action,Smart TV,2020-01-10 21:20:44,2021-11-19 17:42:57,678,0.1888,Standard,55+,4,Low,True,0.13,4,3,1,0,2,1,128,44.41171875,9,3.2734375,128,15,62,66,40,2021-11-19 17:42:57,4,0.9922480620155039,0.11627906976744186,0.5116279069767442,0.31007751937984496
17419,6,Drama,Mobile,2019-05-20 05:58:58,2019-08-19 17:17:31,91,0.0659,Free,45-54,827,High,False,0.1,3,1,0,7,1,0,6,57.43333333333334,5,4.083333333333333,6,3,0,1,2,2019-08-19 17:17:31,827,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857
1742,8,Action,Mobile,2014-07-04 00:38:25,2015-09-01 23:19:31,424,0.0189,Free,35-44,2275,High,False,0.1,2,1,0,0,1,0,8,54.85,2,3.9375,8,6,2,8,2,2015-09-01 23:19:31,2275,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.2222222222222222
17423,242,Action,Mobile,2020-01-21 23:36:30,2021-11-21 01:13:40,669,0.3617,Premium,55+,3,Low,True,0.23,4,2,1,0,1,1,242,41.78264462809917,10,3.0991735537190084,242,152,42,138,69,2021-11-21 01:13:40,3,0.9958847736625515,0.6255144032921811,0.5679012345679012,0.2839506172839506
17428,8,Action,Smart TV,2013-08-25 13:36:52,2013-10-05 22:03:00,41,0.1951,Free,45-54,2971,High,False,0.15,3,1,0,0,2,0,8,49.6375,3,3.8125,8,0,5,5,5,2013-10-05 22:03:00,2971,0.8888888888888888,0.0,0.5555555555555556,0.5555555555555556
1743,7,Action,Laptop,2013-04-29 17:49:57,2013-10-07 18:50:01,161,0.0435,Free,25-34,2969,High,False,0.1,1,1,0,0,0,0,7,47.9,3,3.5714285714285716,7,1,3,3,2,2013-10-07 18:50:01,2969,0.875,0.125,0.375,0.25
17431,29,Drama,Mobile,2013-08-31 10:19:07,2014-07-29 12:37:40,332,0.0873,Free,35-44,2674,High,False,0.1,2,1,0,7,1,0,29,50.179310344827584,6,3.603448275862069,29,19,1,15,18,2014-07-29 12:37:40,2674,0.9666666666666667,0.6333333333333333,0.5,0.6
17432,6,Drama,Smart TV,2020-01-19 21:58:17,2020-03-04 06:58:30,44,0.1364,Free,35-44,629,High,False,0.11,2,1,0,7,2,0,6,52.633333333333326,5,4.416666666666667,6,2,3,3,2,2020-03-04 06:58:30,629,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.2857142857142857
17434,5,Biography,Laptop,2020-01-16 20:03:06,2021-10-10 06:37:16,632,0.0079,Free,45-54,44,Low,True,0.1,3,1,1,3,0,1,5,66.26,3,4.4,5,1,1,1,1,2021-10-10 06:37:16,44,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666
17435,7,Drama,Mobile,2019-05-23 05:14:35,2019-09-20 02:23:17,119,0.0588,Free,18-24,796,High,False,0.1,0,1,0,7,1,0,7,53.98571428571428,5,3.857142857142857,7,6,0,1,1,2019-09-20 02:23:17,796,0.875,0.75,0.125,0.125
17437,6,Crime,Mobile,2020-01-14 23:54:58,2020-02-15 02:21:00,31,0.1935,Free,45-54,648,High,False,0.17,3,1,0,5,1,0,6,60.166666666666664,4,4.5,6,4,1,5,2,2020-02-15 02:21:00,648,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.2857142857142857
17438,16,Action,Mobile,2017-04-14 07:57:27,2019-07-12 07:29:54,818,0.0196,Free,25-34,865,High,False,0.1,1,1,0,0,1,0,16,63.7125,5,4.46875,16,11,3,9,7,2019-07-12 07:29:54,865,0.9411764705882353,0.6470588235294118,0.5294117647058824,0.4117647058823529
17439,12,Action,Mobile,2013-03-04 23:42:18,2014-05-23 23:37:31,444,0.027,Free,35-44,2741,High,False,0.1,2,1,0,0,1,0,12,63.96666666666667,6,4.083333333333333,12,5,3,7,1,2014-05-23 23:37:31,2741,0.9230769230769231,0.38461538461538464,0.5384615384615384,0.07692307692307693
17440,16,Comedy,Laptop,2013-03-03 05:00:29,2016-01-06 12:17:54,1039,0.0154,Free,35-44,2148,High,False,0.1,2,1,0,4,0,0,16,53.55625,8,4.0,16,7,0,0,14,2016-01-06 12:17:54,2148,0.9411764705882353,0.4117647058823529,0.0,0.8235294117647058
17443,104,Action,Mobile,2013-03-02 12:09:35,2019-10-20 10:30:39,2422,0.0429,Standard,35-44,765,High,False,0.1,2,3,0,0,1,0,104,47.34903846153846,10,3.3125,104,62,0,5,40,2019-10-20 10:30:39,765,0.9904761904761905,0.5904761904761905,0.047619047619047616,0.38095238095238093
17447,8,Action,Mobile,2017-03-24 23:14:25,2017-12-15 22:36:46,265,0.0302,Free,18-24,1439,High,False,0.1,0,1,0,0,1,0,8,58.625,4,3.9375,8,4,4,8,2,2017-12-15 22:36:46,1439,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.2222222222222222
17448,210,Comedy,Smart TV,2013-04-27 19:34:29,2020-02-09 14:43:34,2478,0.0847,Premium,25-34,653,High,False,0.1,1,2,0,4,2,0,210,45.88047619047619,11,3.2523809523809524,210,15,136,138,112,2020-02-09 14:43:34,653,0.995260663507109,0.07109004739336493,0.6540284360189573,0.5308056872037915
17450,22,Action,Smart TV,2013-04-25 21:37:45,2019-09-20 17:49:28,2338,0.0094,Free,18-24,795,High,False,0.1,0,1,0,0,2,0,22,54.790909090909096,5,4.0,22,3,11,13,11,2019-09-20 17:49:28,795,0.9565217391304348,0.13043478260869565,0.5652173913043478,0.4782608695652174
17453,6,Action,Laptop,2014-12-18 13:15:38,2015-03-31 15:36:11,103,0.0583,Free,35-44,2429,High,False,0.1,2,1,0,0,0,0,6,46.18333333333334,4,3.8333333333333335,6,0,0,0,0,2015-03-31 15:36:11,2429,0.8571428571428571,0.0,0.0,0.0
17456,208,Action,Smart TV,2013-08-22 12:04:14,2017-05-17 21:41:15,1364,0.1525,Premium,55+,1651,High,False,0.13,4,2,0,0,2,0,208,55.986057692307696,9,4.096153846153846,208,34,125,151,66,2017-05-17 21:41:15,1651,0.9952153110047847,0.16267942583732056,0.722488038277512,0.3157894736842105
17458,61,Action,Mobile,2015-02-23 18:47:21,2019-04-12 06:10:24,1508,0.0405,Basic,45-54,956,High,False,0.1,3,0,0,0,1,0,61,45.44426229508196,9,3.278688524590164,61,43,10,22,19,2019-04-12 06:10:24,956,0.9838709677419355,0.6935483870967742,0.3548387096774194,0.3064516129032258
17459,5,Action,Mobile,2013-12-27 04:49:13,2014-12-23 06:58:07,361,0.0139,Free,25-34,2527,High,False,0.1,1,1,0,0,1,0,5,41.220000000000006,3,3.0,5,5,0,0,1,2014-12-23 06:58:07,2527,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666
17460,13,Drama,Smart TV,2013-03-09 21:05:21,2013-12-25 21:06:30,291,0.0447,Free,35-44,2890,High,False,0.1,2,1,0,7,2,0,13,50.66923076923077,5,3.5,13,1,10,10,5,2013-12-25 21:06:30,2890,0.9285714285714286,0.07142857142857142,0.7142857142857143,0.35714285714285715
17463,56,Drama,Laptop,2016-03-18 04:55:11,2017-09-15 10:36:37,546,0.1026,Basic,25-34,1530,High,False,0.1,1,0,0,7,0,0,56,47.457142857142856,9,3.517857142857143,56,12,20,21,17,2017-09-15 10:36:37,1530,0.9824561403508771,0.21052631578947367,0.3684210526315789,0.2982456140350877
17464,18,Comedy,Laptop,2017-07-12 11:24:45,2020-01-02 19:05:44,904,0.0199,Free,35-44,691,High,False,0.1,2,1,0,4,0,0,18,54.32222222222222,6,3.861111111111111,18,6,3,6,5,2020-01-02 19:05:44,691,0.9473684210526315,0.3157894736842105,0.3157894736842105,0.2631578947368421
17466,8,Action,Mobile,2018-07-08 21:35:02,2018-10-10 17:00:26,93,0.086,Free,25-34,1140,High,False,0.1,1,1,0,0,1,0,8,52.5375,6,3.625,8,4,3,5,3,2018-10-10 17:00:26,1140,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.3333333333333333
17468,11,Action,Smart TV,2013-11-01 14:31:34,2014-04-01 18:58:31,151,0.0728,Free,35-44,2793,High,False,0.1,2,1,0,0,2,0,11,44.845454545454544,5,3.1363636363636362,11,2,5,6,4,2014-04-01 18:58:31,2793,0.9166666666666666,0.16666666666666666,0.5,0.3333333333333333
17475,13,Comedy,Mobile,2018-07-22 06:53:40,2020-02-02 15:15:40,560,0.0232,Free,25-34,660,High,False,0.1,1,1,0,4,1,0,13,58.11538461538461,7,4.038461538461538,13,7,3,7,6,2020-02-02 15:15:40,660,0.9285714285714286,0.5,0.5,0.42857142857142855
17476,17,Action,Laptop,2013-04-20 23:08:07,2013-11-23 22:36:41,216,0.0787,Free,55+,2922,High,False,0.1,4,1,0,0,0,0,17,49.6764705882353,6,3.676470588235294,17,4,6,8,6,2013-11-23 22:36:41,2922,0.9444444444444444,0.2222222222222222,0.4444444444444444,0.3333333333333333
17478,203,Action,Smart TV,2013-03-02 21:40:54,2019-09-02 18:45:08,2374,0.0855,Premium,35-44,813,High,False,0.1,2,2,0,0,2,0,203,44.13004926108374,9,3.167487684729064,203,66,94,147,69,2019-09-02 18:45:08,813,0.9950980392156863,0.3235294117647059,0.7205882352941176,0.3382352941176471
17479,8,Action,Smart TV,2020-02-16 11:26:48,2020-09-13 19:56:55,210,0.0381,Free,18-24,436,High,False,0.1,0,1,0,0,2,0,8,42.675,4,3.0625,8,0,5,5,7,2020-09-13 19:56:55,436,0.8888888888888888,0.0,0.5555555555555556,0.7777777777777778
17483,7,Drama,Laptop,2016-01-12 20:49:22,2018-07-26 11:56:01,925,0.0076,Free,18-24,1216,High,False,0.1,0,1,0,7,0,0,7,54.771428571428565,4,4.0,7,2,2,2,2,2018-07-26 11:56:01,1216,0.875,0.25,0.25,0.25
17492,7,Horror,Laptop,2014-08-09 01:54:37,2015-07-05 03:42:27,330,0.0212,Free,55+,2334,High,False,0.1,4,1,0,9,0,0,7,40.771428571428565,4,3.142857142857143,7,3,0,2,6,2015-07-05 03:42:27,2334,0.875,0.375,0.25,0.75
17494,9,Animation,Mobile,2020-06-22 08:58:45,2021-07-24 10:38:22,397,0.0227,Free,25-34,122,Medium,False,0.1,1,1,2,2,1,0,9,33.04444444444445,5,2.611111111111111,9,7,0,4,6,2021-07-24 10:38:22,122,0.9,0.7,0.4,0.6
17496,18,Comedy,Smart TV,2013-11-11 21:28:44,2014-05-03 18:52:21,172,0.1047,Free,25-34,2761,High,False,0.1,1,1,0,4,2,0,18,45.02777777777778,7,3.4444444444444446,18,5,8,13,13,2014-05-03 18:52:21,2761,0.9473684210526315,0.2631578947368421,0.6842105263157895,0.6842105263157895
1750,5,Action,Laptop,2013-03-02 01:32:34,2013-05-19 10:34:04,78,0.0641,Free,18-24,3110,High,False,0.1,0,1,0,0,0,0,5,60.8,2,4.0,5,2,0,1,5,2013-05-19 10:34:04,3110,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334
17504,7,Crime,Mobile,2013-04-06 08:27:31,2014-06-09 09:48:22,429,0.0163,Free,55+,2724,High,False,0.1,4,1,0,5,1,0,7,57.57142857142857,5,4.285714285714286,7,4,0,0,5,2014-06-09 09:48:22,2724,0.875,0.5,0.0,0.625
17505,12,Drama,Laptop,2017-04-19 15:55:02,2017-06-12 22:56:17,54,0.2222,Free,35-44,1625,High,False,0.18,2,1,0,7,0,0,12,54.43333333333334,7,4.0,12,0,6,6,1,2017-06-12 22:56:17,1625,0.9230769230769231,0.0,0.46153846153846156,0.07692307692307693
1751,42,Horror,Laptop,2021-10-17 01:22:38,2021-10-24 20:22:36,7,6.0,Basic,25-34,30,Low,True,4.45,1,0,1,9,0,1,42,49.42619047619048,6,3.5357142857142856,42,5,1,6,42,2021-10-24 20:22:36,30,0.9767441860465116,0.11627906976744186,0.13953488372093023,0.9767441860465116
17514,87,Action,Mobile,2017-05-27 04:00:35,2020-02-05 03:58:04,983,0.0885,Basic,35-44,658,High,False,0.1,2,0,0,0,1,0,87,53.07471264367816,9,3.7413793103448274,87,68,12,48,33,2020-02-05 03:58:04,658,0.9886363636363636,0.7727272727272727,0.5454545454545454,0.375
17517,10,Drama,Smart TV,2013-06-07 21:17:50,2015-05-02 22:17:11,694,0.0144,Free,25-34,2397,High,False,0.1,1,1,0,7,2,0,10,50.08,6,3.5,10,3,7,9,3,2015-05-02 22:17:11,2397,0.9090909090909091,0.2727272727272727,0.8181818181818182,0.2727272727272727
17519,24,Action,Smart TV,2013-03-05 21:40:26,2014-10-18 00:25:56,591,0.0406,Free,35-44,2594,High,False,0.1,2,1,0,0,2,0,24,53.71666666666667,5,3.875,24,3,13,16,9,2014-10-18 00:25:56,2594,0.96,0.12,0.64,0.36
1752,11,Action,Mobile,2019-05-26 06:41:25,2020-02-13 00:16:24,262,0.042,Free,25-34,650,High,False,0.1,1,1,0,0,1,0,11,59.40909090909091,4,4.5,11,9,1,6,3,2020-02-13 00:16:24,650,0.9166666666666666,0.75,0.5,0.25
17520,5,Drama,Mobile,2016-03-29 09:21:22,2016-04-01 20:38:05,3,1.6667,Free,18-24,2062,High,False,1.58,0,1,0,7,1,0,5,63.2,3,4.2,5,4,1,1,0,2016-04-01 20:38:05,2062,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0
17522,11,Action,Mobile,2016-05-29 08:48:25,2017-04-24 19:35:26,330,0.0333,Free,35-44,1674,High,False,0.1,2,1,0,0,1,0,11,62.127272727272725,5,4.136363636363637,11,6,2,2,4,2017-04-24 19:35:26,1674,0.9166666666666666,0.5,0.16666666666666666,0.3333333333333333
17544,8,Drama,Smart TV,2013-09-08 21:48:27,2014-04-21 22:58:32,225,0.0356,Free,25-34,2773,High,False,0.1,1,1,0,7,2,0,8,52.1625,3,4.0625,8,0,6,6,2,2014-04-21 22:58:32,2773,0.8888888888888888,0.0,0.6666666666666666,0.2222222222222222
1755,6,Comedy,Smart TV,2018-04-16 19:34:46,2018-05-23 05:14:49,36,0.1667,Free,45-54,1280,High,False,0.12,3,1,0,4,2,0,6,48.45000000000001,3,3.5833333333333335,6,2,3,4,1,2018-05-23 05:14:49,1280,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.14285714285714285
17550,12,Action,Mobile,2021-05-21 14:54:45,2021-11-16 23:23:26,179,0.067,Free,25-34,7,Low,True,0.1,1,1,1,0,1,1,12,41.09166666666667,6,3.1666666666666665,12,6,2,6,1,2021-11-16 23:23:26,7,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.07692307692307693
17552,71,Action,Smart TV,2013-09-17 15:38:53,2018-08-19 19:11:24,1797,0.0395,Basic,25-34,1192,High,False,0.1,1,0,0,0,2,0,71,45.063380281690144,7,3.119718309859155,71,22,36,44,20,2018-08-19 19:11:24,1192,0.9861111111111112,0.3055555555555556,0.6111111111111112,0.2777777777777778
17554,122,Action,Mobile,2013-09-03 23:06:40,2020-01-28 21:47:24,2337,0.0522,Standard,45-54,665,High,False,0.1,3,3,0,0,1,0,122,52.03934426229508,7,3.709016393442623,122,76,21,81,27,2020-01-28 21:47:24,665,0.991869918699187,0.6178861788617886,0.6585365853658537,0.21951219512195122
17557,12,Drama,Mobile,2018-12-05 01:33:06,2018-12-17 02:24:54,12,1.0,Free,25-34,1073,High,False,0.79,1,1,0,7,1,0,12,52.791666666666664,7,3.6666666666666665,12,12,0,11,4,2018-12-17 02:24:54,1073,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.3076923076923077
17558,5,Drama,Mobile,2020-04-21 22:41:34,2020-08-27 22:55:15,128,0.0391,Free,55+,453,High,False,0.1,4,1,0,7,1,0,5,51.36,4,3.8,5,3,2,5,0,2020-08-27 22:55:15,453,0.8333333333333334,0.5,0.8333333333333334,0.0
17561,13,Action,Mobile,2016-03-15 14:57:47,2019-10-05 13:12:17,1298,0.01,Free,45-54,780,High,False,0.1,3,1,0,0,1,0,13,60.55384615384615,5,4.230769230769231,13,7,3,9,6,2019-10-05 13:12:17,780,0.9285714285714286,0.5,0.6428571428571429,0.42857142857142855
17562,10,Action,Smart TV,2013-03-21 19:08:04,2015-09-13 21:57:41,906,0.011,Free,45-54,2263,High,False,0.1,3,1,0,0,2,0,10,49.38,6,3.75,10,0,8,8,4,2015-09-13 21:57:41,2263,0.9090909090909091,0.0,0.7272727272727273,0.36363636363636365
17563,87,Action,Smart TV,2013-03-01 22:54:19,2020-01-18 19:17:14,2513,0.0346,Basic,55+,675,High,False,0.1,4,0,0,0,2,0,87,55.28390804597701,7,3.9022988505747125,87,5,69,72,11,2020-01-18 19:17:14,675,0.9886363636363636,0.056818181818181816,0.8181818181818182,0.125
17569,10,Comedy,Mobile,2014-08-28 09:53:00,2019-08-12 05:44:13,1809,0.0055,Free,25-34,834,High,False,0.1,1,1,0,4,1,0,10,67.76,5,4.55,10,6,3,4,1,2019-08-12 05:44:13,834,0.9090909090909091,0.5454545454545454,0.36363636363636365,0.09090909090909091
17571,6,Action,Smart TV,2013-08-11 19:37:09,2014-02-16 20:51:40,189,0.0317,Free,35-44,2837,High,False,0.1,2,1,0,0,2,0,6,54.949999999999996,5,3.4166666666666665,6,2,2,4,3,2014-02-16 20:51:40,2837,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.42857142857142855
17573,6,Action,Smart TV,2013-07-10 19:56:59,2013-07-26 18:25:36,15,0.4,Free,35-44,3042,High,False,0.33,2,1,0,0,2,0,6,55.06666666666666,4,4.0,6,0,6,6,0,2013-07-26 18:25:36,3042,0.8571428571428571,0.0,0.8571428571428571,0.0
17575,74,Action,Laptop,2013-07-02 15:33:14,2017-12-24 16:57:14,1636,0.0452,Basic,35-44,1430,High,False,0.1,2,0,0,0,0,0,74,60.817567567567565,8,4.412162162162162,74,18,0,1,44,2017-12-24 16:57:14,1430,0.9866666666666667,0.24,0.013333333333333334,0.5866666666666667
1758,13,Action,Smart TV,2017-08-23 21:34:19,2019-10-12 10:19:08,779,0.0167,Free,55+,773,High,False,0.1,4,1,0,0,2,0,13,46.599999999999994,6,3.3461538461538463,13,2,7,8,5,2019-10-12 10:19:08,773,0.9285714285714286,0.14285714285714285,0.5714285714285714,0.35714285714285715
17584,5,Drama,Smart TV,2014-08-19 15:11:30,2016-12-16 23:16:13,850,0.0059,Free,25-34,1803,High,False,0.1,1,1,0,7,2,0,5,54.1,2,3.7,5,2,2,4,0,2016-12-16 23:16:13,1803,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0
17590,10,Action,Mobile,2018-07-01 04:02:18,2019-10-07 05:03:21,463,0.0216,Free,25-34,778,High,False,0.1,1,1,0,0,1,0,10,65.38,5,4.35,10,7,2,2,5,2019-10-07 05:03:21,778,0.9090909090909091,0.6363636363636364,0.18181818181818182,0.45454545454545453
17591,7,Action,Smart TV,2018-09-14 20:31:33,2020-01-03 17:13:30,475,0.0147,Free,55+,690,High,False,0.1,4,1,0,0,2,0,7,48.1,3,3.5,7,1,5,5,2,2020-01-03 17:13:30,690,0.875,0.125,0.625,0.25
17593,82,Drama,Mobile,2013-09-26 23:37:28,2016-09-03 16:05:00,1072,0.0765,Basic,45-54,1907,High,False,0.1,3,0,0,7,1,0,82,47.38170731707317,7,3.4146341463414633,82,30,25,47,22,2016-09-03 16:05:00,1907,0.9879518072289156,0.3614457831325301,0.5662650602409639,0.26506024096385544
17594,106,Action,Mobile,2020-01-12 03:15:27,2021-10-24 19:15:24,651,0.1628,Standard,18-24,30,Low,True,0.12,0,3,1,0,1,1,106,48.48207547169812,9,3.452830188679245,106,80,17,56,35,2021-10-24 19:15:24,30,0.9906542056074766,0.7476635514018691,0.5233644859813084,0.32710280373831774
17595,91,Action,Smart TV,2015-02-14 22:52:18,2017-04-01 22:05:33,776,0.1173,Basic,35-44,1697,High,False,0.1,2,0,0,0,2,0,91,52.596703296703296,8,3.8241758241758244,91,9,64,67,48,2017-04-01 22:05:33,1697,0.9891304347826086,0.09782608695652174,0.7282608695652174,0.5217391304347826
17597,11,Action,Mobile,2018-05-10 16:15:58,2020-01-22 04:57:13,621,0.0177,Free,35-44,671,High,False,0.1,2,1,0,0,1,0,11,59.11818181818182,5,4.136363636363637,11,7,1,4,3,2020-01-22 04:57:13,671,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.25
17601,27,Adventure,Mobile,2020-01-17 01:18:15,2021-10-17 00:06:35,638,0.0423,Free,25-34,38,Low,True,0.1,1,1,1,1,1,1,27,61.355555555555554,5,4.481481481481482,27,20,3,16,8,2021-10-17 00:06:35,38,0.9642857142857143,0.7142857142857143,0.5714285714285714,0.2857142857142857
17602,20,Drama,Smart TV,2017-11-16 14:58:24,2018-04-05 22:59:10,140,0.1429,Free,25-34,1328,High,False,0.12,1,1,0,7,2,0,20,54.910000000000004,8,3.925,20,6,12,15,6,2018-04-05 22:59:10,1328,0.9523809523809523,0.2857142857142857,0.7142857142857143,0.2857142857142857
17604,7,Action,Laptop,2013-06-25 12:34:34,2014-12-17 23:40:30,540,0.013,Free,35-44,2533,High,False,0.1,2,1,0,0,0,0,7,42.957142857142856,4,3.2142857142857144,7,1,0,1,2,2014-12-17 23:40:30,2533,0.875,0.125,0.125,0.25
17607,17,Action,Smart TV,2013-10-16 22:15:45,2016-11-30 20:28:30,1140,0.0149,Free,25-34,1819,High,False,0.1,1,1,0,0,2,0,17,56.93529411764706,5,4.176470588235294,17,1,13,13,6,2016-11-30 20:28:30,1819,0.9444444444444444,0.05555555555555555,0.7222222222222222,0.3333333333333333
17613,17,Action,Smart TV,2016-12-17 21:45:42,2017-05-26 21:10:21,159,0.1069,Free,35-44,1642,High,False,0.1,2,1,0,0,2,0,17,57.34117647058823,5,3.735294117647059,17,4,12,14,8,2017-05-26 21:10:21,1642,0.9444444444444444,0.2222222222222222,0.7777777777777778,0.4444444444444444
17619,14,Comedy,Laptop,2013-08-28 14:10:22,2013-10-24 14:35:05,57,0.2456,Free,18-24,2952,High,False,0.17,0,1,0,4,0,0,14,45.621428571428574,8,3.0714285714285716,14,0,5,5,8,2013-10-24 14:35:05,2952,0.9333333333333333,0.0,0.3333333333333333,0.5333333333333333
17622,5,Comedy,Mobile,2014-01-28 09:47:50,2014-02-06 05:16:49,8,0.625,Free,25-34,2847,High,False,0.56,1,1,0,4,1,0,5,59.220000000000006,2,4.1,5,5,0,1,1,2014-02-06 05:16:49,2847,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666
17624,47,Animation,Mobile,2016-07-15 04:29:18,2019-08-21 10:03:20,1132,0.0415,Basic,25-34,825,High,False,0.1,1,0,0,2,1,0,47,58.88297872340426,10,4.276595744680851,47,37,8,27,15,2019-08-21 10:03:20,825,0.9791666666666666,0.7708333333333334,0.5625,0.3125
17625,14,Animation,Mobile,2019-01-21 23:43:41,2020-02-15 01:14:53,389,0.036,Free,35-44,648,High,False,0.1,2,1,0,2,1,0,14,42.721428571428575,7,3.5,14,10,2,10,6,2020-02-15 01:14:53,648,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.4
17627,36,Biography,Mobile,2018-06-22 05:12:04,2020-02-02 23:54:06,590,0.061,Basic,45-54,660,High,False,0.1,3,0,0,3,1,0,36,57.53055555555555,8,4.138888888888889,36,23,9,22,6,2020-02-02 23:54:06,660,0.972972972972973,0.6216216216216216,0.5945945945945946,0.16216216216216217
17628,14,Action,Laptop,2019-04-26 12:02:49,2020-01-16 20:16:58,265,0.0528,Free,18-24,677,High,False,0.1,0,1,0,0,0,0,14,54.90714285714286,6,4.285714285714286,14,0,3,3,2,2020-01-16 20:16:58,677,0.9333333333333333,0.0,0.2,0.13333333333333333
17630,6,Action,Smart TV,2013-07-26 19:59:09,2020-01-14 06:34:49,2362,0.0025,Free,18-24,679,High,False,0.1,0,1,0,0,2,0,6,59.449999999999996,3,4.333333333333333,6,2,3,4,0,2020-01-14 06:34:49,679,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0
