content_id,imdb_id,title,genre,release_year,avg_rating,total_views,runtime_min,popularity,is_classic,language,is_original,director,country,budget,gross,votes,num_seasons
M0116409,0116409,The Ghost and the Darkness,Adventure,1996.0,3.7,28,110,3.367295829986474,1,Other,False,Stephen Hopkins,Germany,55000000.0,38619405.0,58000.0,1
M0116483,0116483,Happy Gilmore,Comedy,1996.0,3.66,44,92,3.8066624897703196,1,Other,False,Dennis Dugan,United States,12000000.0,41205099.0,205000.0,1
M0116583,0116583,The Hunchback of Notre Dame,Animation,1996.0,3.76,39,91,3.6888794541139363,1,Other,False,Gary Trousdale,United States,100000000.0,325338851.0,146000.0,1
M0116629,0116629,Independence Day,Action,1996.0,3.86,129,110,4.867534450455582,1,Other,False,Robert Mandel,United States,,,458.0,1
M0116669,0116669,Jack,Comedy,1996.0,3.53,18,113,2.9444389791664403,1,Other,False,Francis Ford Coppola,United States,45000000.0,58620973.0,57000.0,1
M0116695,0116695,Jerry Maguire,Comedy,1996.0,3.8,110,139,4.709530201312334,1,Other,False,Cameron Crowe,United States,50000000.0,273552592.0,249000.0,1
M0116705,0116705,Jingle All the Way,Comedy,1996.0,3.09,43,89,3.784189633918261,1,Other,False,Brian Levant,United States,60000000.0,129832389.0,95000.0,1
M0116778,0116778,Kingpin,Comedy,1996.0,3.72,29,114,3.4011973816621555,1,Other,False,Bobby Farrelly,United States,27000000.0,25023434.0,79000.0,1
M0116830,0116830,Last Man Standing,Action,1996.0,3.25,12,101,2.5649493574615367,1,Other,False,Walter Hill,United States,67000000.0,47267001.0,54000.0,1
M0116908,0116908,The Long Kiss Goodnight,Action,1996.0,3.44,26,121,3.295836866004329,1,Other,False,Renny Harlin,United States,65000000.0,89456761.0,76000.0,1
M0116922,0116922,Lost Highway,Thriller,1997.0,3.91,40,134,3.713572066704308,1,Other,False,David Lynch,France,15000000.0,3703548.0,134000.0,1
M0116996,0116996,Mars Attacks!,Comedy,1996.0,3.42,43,106,3.784189633918261,1,Other,False,Tim Burton,United States,70000000.0,101371017.0,214000.0,1
M0116999,0116999,Marvin's Room,Drama,1996.0,3.39,14,98,2.70805020110221,1,Other,False,Jerry Zaks,United States,23000000.0,12803305.0,26000.0,1
M0117008,0117008,Matilda,Comedy,1996.0,3.71,46,102,3.8501476017100584,1,Other,False,Danny DeVito,United States,36000000.0,33459416.0,135000.0,1
M0117039,0117039,Michael Collins,Biography,1996.0,3.75,14,133,2.70805020110221,1,Other,False,Neil Jordan,United Kingdom,25000000.0,11135803.0,30000.0,1
M0117060,0117060,Mission: Impossible,Action,1996.0,3.64,139,110,4.941642422609304,1,Other,False,Brian De Palma,United States,80000000.0,457696391.0,398000.0,1
M0117214,0117214,Nun va Goldoon,Comedy,1996.0,3.6,10,100,2.3978952727983707,1,English,False,,,,,,1
M0117218,0117218,The Nutty Professor,Comedy,1996.0,3.53,15,95,2.772588722239781,1,Other,False,Tom Shadyac,United States,54000000.0,273961019.0,112000.0,1
M0117247,0117247,One Fine Day,Comedy,1996.0,3.27,13,108,2.6390573296152584,1,Other,False,Michael Hoffman,United States,,97529550.0,44000.0,1
M0117318,0117318,The People vs. Larry Flynt,Biography,1996.0,3.92,26,130,3.295836866004329,1,Other,False,Milos Forman,United States,36000000.0,20300385.0,90000.0,1
M0117331,0117331,The Phantom,Action,1996.0,3.35,10,100,2.3978952727983707,1,Other,False,Simon Wincer,Australia,45000000.0,17323326.0,33000.0,1
M0117333,0117333,Phenomenon,Drama,1996.0,3.78,16,123,2.833213344056216,1,Other,False,Jon Turteltaub,United States,32000000.0,152036382.0,76000.0,1
M0117381,0117381,Primal Fear,Crime,1996.0,4.18,274,129,5.616771097666572,1,Other,False,Gregory Hoblit,United States,30000000.0,102616183.0,196000.0,1
M0117407,0117407,Pusher,Crime,1996.0,3.56,27,110,3.332204510175204,1,Other,False,Nicolas Winding Refn,Denmark,,1605.0,37000.0,1
M0117438,0117438,Ransom,Action,1996.0,3.37,27,121,3.332204510175204,1,Other,False,Ron Howard,United States,80000000.0,309492681.0,121000.0,1
M0117500,0117500,The Rock,Action,1996.0,4.01,86,136,4.465908118654584,1,Other,False,Michael Bay,United States,75000000.0,335062621.0,319000.0,1
M0117509,0117509,Romeo + Juliet,Drama,1996.0,3.77,66,120,4.204692619390966,1,Other,False,Baz Luhrmann,United States,14500000.0,147554998.0,216000.0,1
M0117571,0117571,Scream,Horror,1996.0,3.92,100,82,4.61512051684126,1,Other,False,Byron Quisenberry,United States,,,674.0,1
M0117589,0117589,Secrets &amp; Lies,Drama,1996.0,4.29,31,109,3.4657359027997265,1,English,False,,,,,,1
M0117603,0117603,Set It Off,Action,1996.0,3.83,12,123,2.5649493574615367,1,Other,False,F. Gary Gray,United States,9000000.0,41590886.0,15000.0,1
M0117631,0117631,Shine,Biography,1996.0,3.91,40,105,3.713572066704308,1,Other,False,Scott Hicks,Australia,5500000.0,35999081.0,52000.0,1
M0117665,0117665,Sleepers,Crime,1996.0,3.93,129,147,4.867534450455582,1,Other,False,Barry Levinson,United States,44000000.0,165615285.0,202000.0,1
M0117666,0117666,Sling Blade,Drama,1996.0,3.97,38,135,3.6635616461296463,1,Other,False,Billy Bob Thornton,United States,1000000.0,24444121.0,89000.0,1
M0117705,0117705,Space Jam,Animation,1996.0,3.41,52,88,3.970291913552122,1,Other,False,Joe Pytka,United States,80000000.0,230418342.0,175000.0,1
M0117723,0117723,Spy Hard,Action,1996.0,3.0,16,81,2.833213344056216,1,Other,False,Rick Friedberg,United States,18000000.0,26960191.0,37000.0,1
M0117731,0117731,Star Trek: First Contact,Action,1996.0,3.9,43,111,3.784189633918261,1,Other,False,Jonathan Frakes,United States,45000000.0,146027888.0,120000.0,1
M0117774,0117774,The Substitute,Action,1996.0,3.14,11,114,2.4849066497880004,1,Other,False,Robert Mandel,United States,,14818176.0,13000.0,1
M0117802,0117802,Swingers,Comedy,1996.0,3.6,35,96,3.58351893845611,1,Other,False,Doug Liman,United States,200000.0,4555020.0,77000.0,1
M0117883,0117883,Tesis,Horror,1996.0,3.41,16,96,2.833213344056216,1,English,False,,,,,,1
M0117887,0117887,That Thing You Do!,Comedy,1996.0,3.7,20,108,3.044522437723423,1,Other,False,Tom Hanks,United States,26000000.0,34585416.0,64000.0,1
M0117894,0117894,Thinner,Fantasy,1996.0,3.09,23,93,3.1780538303479458,1,Other,False,Tom Holland,United States,8500000.0,15315484.0,29000.0,1
M0117913,0117913,A Time to Kill,Crime,1996.0,4.04,170,149,5.14166355650266,1,Other,False,Joel Schumacher,United States,40000000.0,152266007.0,138000.0,1
M0117918,0117918,Tin Cup,Comedy,1996.0,3.39,14,135,2.70805020110221,1,Other,False,Ron Shelton,United States,45000000.0,53854588.0,47000.0,1
M0117951,0117951,Trainspotting,Drama,1996.0,4.01,281,93,5.641907070938114,1,Other,False,Danny Boyle,United Kingdom,,16607872.0,647000.0,1
M0117998,0117998,Twister,Adventure,1996.0,3.55,51,113,3.9512437185814275,1,Other,False,Jan de Bont,United States,92000000.0,494471524.0,183000.0,1
M0118548,0118548,Absolute Power,Action,1997.0,3.8,20,121,3.044522437723423,1,Other,False,Clint Eastwood,United States,50000000.0,50068310.0,52000.0,1
M0118571,0118571,Air Force One,Action,1997.0,3.6,53,124,3.9889840465642745,1,Other,False,Wolfgang Petersen,United States,85000000.0,315156409.0,185000.0,1
M0118583,0118583,Alien: Resurrection,Action,1997.0,3.04,78,109,4.3694478524670215,1,Other,False,Jean-Pierre Jeunet,United States,75000000.0,161376069.0,234000.0,1
M0118607,0118607,Amistad,Drama,1997.0,3.72,27,155,3.332204510175204,1,Other,False,Steven Spielberg,United States,36000000.0,44229441.0,73000.0,1
M0118615,0118615,Anaconda,Action,1997.0,3.04,23,89,3.1780538303479458,1,Other,False,Luis Llosa,United States,45000000.0,136885767.0,99000.0,1
M0118617,0118617,Anastasia,Animation,1997.0,4.2,32,94,3.4965075614664802,1,Other,False,Don Bluth,United States,50000000.0,139804348.0,115000.0,1
M0118636,0118636,Apt Pupil,Crime,1998.0,3.37,26,111,3.295836866004329,1,Other,False,Bryan Singer,United States,14000000.0,8863193.0,37000.0,1
M0118655,0118655,Austin Powers: International Man of Mystery,Adventure,1997.0,3.57,52,89,3.970291913552122,1,Other,False,Jay Roach,United States,16500000.0,67683989.0,227000.0,1
M0118688,0118688,Batman &amp; Robin,Action,1997.0,1.86,59,107,4.0943445622221,1,English,False,,,,,,1
M0118689,0118689,Bean,Adventure,1997.0,3.42,26,89,3.295836866004329,1,Other,False,Mel Smith,United Kingdom,18000000.0,251212670.0,100000.0,1
M0118694,0118694,Fa yeung nin wah,Drama,2000.0,4.26,127,109,4.852030263919617,0,English,False,,,,,,1
M0118715,0118715,The Big Lebowski,Comedy,1998.0,3.92,412,117,6.023447592961033,1,Other,False,Joel Coen,United States,15000000.0,46748721.0,754000.0,1
M0118749,0118749,Boogie Nights,Drama,1997.0,4.07,141,155,4.955827057601261,1,Other,False,Paul Thomas Anderson,United States,15000000.0,43101594.0,246000.0,1
M0118760,0118760,The Boxer,Drama,1997.0,3.93,15,113,2.772588722239781,1,Other,False,Jim Sheridan,United States,,16534578.0,20000.0,1
M0118771,0118771,Breakdown,Action,1997.0,3.44,35,93,3.58351893845611,1,Other,False,Jonathan Mostow,United States,36000000.0,50159144.0,51000.0,1
M0118789,0118789,Buffalo '66,Comedy,1998.0,3.78,43,110,3.784189633918261,1,Other,False,Vincent Gallo,United States,1500000.0,2375097.0,49000.0,1
M0118799,0118799,La vita è bella,Comedy,1997.0,4.41,346,100,5.849324779946859,1,English,False,,,,,,1
M0118819,0118819,Carne trémula,Drama,1997.0,3.45,11,109,2.4849066497880004,1,English,False,,,,,,1
M0118842,0118842,Chasing Amy,Comedy,1997.0,3.64,36,113,3.6109179126442243,1,Other,False,Kevin Smith,United States,250000.0,12021272.0,134000.0,1
M0118843,0118843,"Crna macka, beli macor",Comedy,1998.0,4.02,24,127,3.2188758248682006,1,Other,False,Emir Kusturica,Federal Republic of Yugoslavia,,351447.0,52000.0,1
M0118845,0118845,Chun gwong cha sit,Drama,1997.0,3.84,16,109,2.833213344056216,1,English,False,,,,,,1
M0118849,0118849,Bacheha-Ye aseman,Drama,1997.0,4.32,87,109,4.477336814478207,1,English,False,,,,,,1
M0118880,0118880,Con Air,Action,1997.0,3.64,87,115,4.477336814478207,1,Other,False,Simon West,United States,75000000.0,224012234.0,282000.0,1
M0118883,0118883,Conspiracy Theory,Action,1997.0,3.3,35,135,3.58351893845611,1,Other,False,Richard Donner,United States,75000000.0,136982834.0,96000.0,1
M0118884,0118884,Contact,Drama,1997.0,3.81,121,150,4.804021044733257,1,Other,False,Robert Zemeckis,United States,90000000.0,171120329.0,260000.0,1
M0118887,0118887,Cop Land,Crime,1997.0,3.64,50,105,3.9318256327243257,1,Other,False,James Mangold,United States,15000000.0,44862187.0,89000.0,1
M0118928,0118928,Dante&x27;s Peak,Action,1997.0,3.34,22,107,3.1354942159291497,1,English,False,,,,,,1
M0118929,0118929,Dark City,Thriller,1998.0,3.6,66,100,4.204692619390966,1,Other,False,Alex Proyas,Australia,27000000.0,27200316.0,191000.0,1
M0118954,0118954,Deconstructing Harry,Comedy,1997.0,3.73,11,96,2.4849066497880004,1,Other,False,Woody Allen,United States,20000000.0,10686841.0,43000.0,1
M0118956,0118956,Deep Rising,Action,1998.0,3.08,12,106,2.5649493574615367,1,Other,False,Stephen Sommers,United States,45000000.0,11203026.0,35000.0,1
M0118971,0118971,The Devil's Advocate,Drama,1997.0,3.85,154,144,5.043425116919247,1,Other,False,Taylor Hackford,Germany,57000000.0,152944660.0,342000.0,1
M0118972,0118972,The Devil's Own,Action,1997.0,3.7,20,111,3.044522437723423,1,Other,False,Alan J. Pakula,United States,90000000.0,140807547.0,62000.0,1
M0119008,0119008,Donnie Brasco,Biography,1997.0,3.88,308,127,5.733341276897746,1,Other,False,Mike Newell,United States,35000000.0,124909762.0,287000.0,1
M0119038,0119038,Le dîner de cons,Comedy,1998.0,3.85,61,80,4.127134385045092,1,Other,False,Francis Veber,France,,4071548.0,38000.0,1
M0119051,0119051,The Edge,Action,1997.0,3.64,28,117,3.367295829986474,1,Other,False,Lee Tamahori,United States,30000000.0,43312294.0,70000.0,1
M0119081,0119081,Event Horizon,Horror,1997.0,3.29,89,96,4.499809670330265,1,Other,False,Paul W.S. Anderson,United Kingdom,60000000.0,26673829.0,164000.0,1
M0119094,0119094,Face/Off,Action,1997.0,3.79,108,138,4.6913478822291435,1,Other,False,John Woo,United States,80000000.0,245676146.0,357000.0,1
M0119099,0119099,Fallen,Action,1998.0,3.57,34,124,3.5553480614894135,1,Other,False,Gregory Hoblit,United States,,25232289.0,78000.0,1
M0119114,0119114,Fever Pitch,Comedy,1997.0,3.96,12,96,2.5649493574615367,1,Other,False,Richard Brooks,United States,7000000.0,618847.0,243.0,1
M0119116,0119116,The Fifth Element,Action,1997.0,4.0,99,126,4.605170185988092,1,Other,False,Luc Besson,France,93000000.0,263920180.0,444000.0,1
M0119137,0119137,Flubber,Comedy,1997.0,3.06,16,93,2.833213344056216,1,Other,False,Les Mayfield,United States,80000000.0,177977226.0,86000.0,1
M0119141,0119141,Fools Rush In,Comedy,1997.0,3.33,15,109,2.772588722239781,1,Other,False,Andy Tennant,United States,20000000.0,29481428.0,34000.0,1
M0119164,0119164,The Full Monty,Comedy,1997.0,3.77,35,91,3.58351893845611,1,Other,False,Peter Cattaneo,United Kingdom,3500000.0,257938649.0,101000.0,1
M0119167,0119167,Funny Games,Crime,1997.0,3.88,34,111,3.5553480614894135,1,Other,False,Michael Haneke,United States,15000000.0,7938872.0,93000.0,1
M0119173,0119173,G.I. Jane,Action,1997.0,3.78,18,125,2.9444389791664403,1,Other,False,Ridley Scott,United States,50000000.0,48169156.0,75000.0,1
M0119174,0119174,The Game,Drama,1997.0,4.0,263,129,5.575949103146316,1,Other,False,David Fincher,United States,50000000.0,109423648.0,361000.0,1
M0119177,0119177,Gattaca,Drama,1997.0,3.91,123,106,4.820281565605037,1,Other,False,Andrew Niccol,United States,36000000.0,12532777.0,287000.0,1
M0119215,0119215,Good Burger,Comedy,1997.0,3.07,15,95,2.772588722239781,1,Other,False,Brian Robbins,United States,9000000.0,23712993.0,27000.0,1
M0119217,0119217,Good Will Hunting,Drama,1997.0,4.28,617,126,6.42648845745769,1,Other,False,Gus Van Sant,United States,10000000.0,225933435.0,887000.0,1
M0119223,0119223,Great Expectations,Drama,1998.0,3.64,22,111,3.1354942159291497,1,Other,False,Alfonso Cuarón,United States,25000000.0,55494066.0,52000.0,1
M0119229,0119229,Grosse Pointe Blank,Action,1997.0,3.91,32,107,3.4965075614664802,1,Other,False,George Armitage,United States,15000000.0,28084357.0,90000.0,1
M0119250,0119250,Hana-bi,Crime,1997.0,3.5,11,109,2.4849066497880004,1,English,False,,,,,,1
M0119256,0119256,Sydney,Crime,1996.0,3.69,44,109,3.8066624897703196,1,English,False,,,,,,1
M0119282,0119282,Hercules,Animation,1997.0,3.76,49,98,3.912023005428146,1,Other,False,Luigi Cozzi,Italy,2500000.0,10676194.0,3600.0,1
M0119303,0119303,Home Alone 3,Comedy,1997.0,2.54,23,102,3.1780538303479458,1,Other,False,Raja Gosnell,United States,32000000.0,79082515.0,109000.0,1
M0119314,0119314,The Horse Whisperer,Drama,1998.0,3.46,12,169,2.5649493574615367,1,Other,False,Robert Redford,United States,60000000.0,186883563.0,40000.0,1
M0119345,0119345,I Know What You Did Last Summer,Horror,1997.0,3.18,30,101,3.4339872044851463,1,Other,False,Jim Gillespie,United States,17000000.0,125586134.0,136000.0,1
M0119349,0119349,The Ice Storm,Drama,1997.0,4.12,12,112,2.5649493574615367,1,Other,False,Ang Lee,United States,18000000.0,8038061.0,54000.0,1
M0119360,0119360,In &amp; Out,Comedy,1997.0,3.54,13,100,2.6390573296152584,1,English,False,,,,,,1
M0119395,0119395,The Jackal,Action,1997.0,3.32,20,124,3.044522437723423,1,Other,False,Michael Caton-Jones,United States,60000000.0,159330280.0,109000.0,1
M0119396,0119396,Jackie Brown,Crime,1997.0,3.76,200,154,5.303304908059076,1,Other,False,Quentin Tarantino,United States,12000000.0,39673807.0,325000.0,1
M0119468,0119468,Kiss the Girls,Crime,1997.0,3.36,29,115,3.4011973816621555,1,Other,False,Gary Fleder,United States,27000000.0,60527873.0,68000.0,1
M0119472,0119472,Knockin' on Heaven's Door,Action,1997.0,4.43,14,87,2.70805020110221,1,Other,False,Thomas Jahn,Germany,,5710.0,28000.0,1
M0119485,0119485,Kundun,Biography,1997.0,3.46,14,134,2.70805020110221,1,Other,False,Martin Scorsese,United States,28000000.0,5684789.0,27000.0,1
M0119488,0119488,L.A. Confidential,Crime,1997.0,4.28,372,138,5.921578419643816,1,Other,False,Curtis Hanson,United States,35000000.0,126216940.0,544000.0,1
M0119528,0119528,Liar Liar,Comedy,1997.0,3.71,128,86,4.859812404361672,1,Other,False,Tom Shadyac,United States,45000000.0,302710615.0,289000.0,1
M0119558,0119558,Lolita,Drama,1997.0,3.23,22,137,3.1354942159291497,1,Other,False,Adrian Lyne,France,62000000.0,1071255.0,54000.0,1
M0119567,0119567,The Lost World: Jurassic Park,Action,1997.0,3.35,112,129,4.727387818712341,1,Other,False,Steven Spielberg,United States,73000000.0,618638999.0,388000.0,1
M0119643,0119643,Meet Joe Black,Drama,1998.0,3.68,114,178,4.74493212836325,1,Other,False,Martin Brest,United States,90000000.0,142940100.0,223000.0,1
M0119654,0119654,Men in Black,Adventure,1997.0,3.79,92,98,4.532599493153256,1,Other,False,Barry Sonnenfeld,United States,90000000.0,589390539.0,529000.0,1
M0119664,0119664,Metro,Action,1997.0,2.92,12,117,2.5649493574615367,1,Other,False,Thomas Carter,United States,55000000.0,32000301.0,26000.0,1
M0119668,0119668,Midnight in the Garden of Good and Evil,Crime,1997.0,3.41,11,155,2.4849066497880004,1,Other,False,Clint Eastwood,United States,35000000.0,25105255.0,37000.0,1
M0119675,0119675,Mimic,Horror,1997.0,3.03,15,105,2.772588722239781,1,Other,False,Guillermo del Toro,United States,30000000.0,25480803.0,47000.0,1
M0119683,0119683,Les Misérables,Crime,1998.0,4.04,28,134,3.367295829986474,1,Other,False,Bille August,United Kingdom,,14096321.0,39000.0,1
M0119695,0119695,Money Talks,Action,1997.0,3.29,12,97,2.5649493574615367,1,Other,False,Brett Ratner,United States,25000000.0,48407611.0,28000.0,1
M0119698,0119698,Mononoke-hime,Animation,1997.0,4.02,181,91,5.204006687076795,1,English,False,,,,,,1
M0119707,0119707,Mortal Kombat: Annihilation,Action,1997.0,1.41,16,95,2.833213344056216,1,Other,False,John R. Leonetti,United States,30000000.0,51376861.0,51000.0,1
M0119715,0119715,Mousehunt,Comedy,1997.0,3.71,12,98,2.5649493574615367,1,Other,False,Gore Verbinski,United States,38000000.0,122417389.0,53000.0,1
M0119731,0119731,Murder at 1600,Action,1997.0,3.46,14,107,2.70805020110221,1,Other,False,Dwight H. Little,United States,40000000.0,25804707.0,29000.0,1
M0119738,0119738,My Best Friend's Wedding,Comedy,1997.0,3.18,44,105,3.8066624897703196,1,Other,False,P.J. Hogan,United States,38000000.0,299288605.0,134000.0,1
M0119791,0119791,Nightwatch,Drama,1997.0,3.1,10,101,2.3978952727983707,1,Other,False,Ole Bornedal,United States,,1179002.0,19000.0,1
M0119807,0119807,Nothing to Lose,Action,1997.0,3.27,11,98,2.4849066497880004,1,Other,False,Steve Oedekerk,United States,25000000.0,44480039.0,45000.0,1
M0119822,0119822,As Good as It Gets,Comedy,1997.0,4.03,207,139,5.337538079701318,1,Other,False,James L. Brooks,United States,50000000.0,314178011.0,282000.0,1
M0119874,0119874,The Peacemaker,Action,1997.0,3.21,12,124,2.5649493574615367,1,Other,False,Mimi Leder,United States,50000000.0,110463140.0,55000.0,1
M0119896,0119896,Picture Perfect,Comedy,1997.0,3.25,10,101,2.3978952727983707,1,Other,False,Glenn Gordon Caron,United States,10000000.0,44332015.0,19000.0,1
M0119925,0119925,The Postman,Action,1997.0,3.1,10,108,2.3978952727983707,1,Other,False,Michael Radford,Italy,3000000.0,21898920.0,34000.0,1
M0119978,0119978,The Rainmaker,Crime,1997.0,3.73,55,135,4.02535169073515,1,Other,False,Francis Ford Coppola,United States,40000000.0,45916769.0,68000.0,1
M0120032,0120032,Romy and Michele's High School Reunion,Comedy,1997.0,3.54,13,92,2.6390573296152584,1,Other,False,David Mirkin,United States,,29235353.0,43000.0,1
M0120053,0120053,The Saint,Action,1997.0,3.36,21,116,3.091042453358316,1,Other,False,Phillip Noyce,United States,68000000.0,118063304.0,64000.0,1
M0120082,0120082,Scream 2,Horror,1997.0,3.46,41,120,3.7376696182833684,1,Other,False,Wes Craven,United States,24000000.0,172363301.0,161000.0,1
M0120094,0120094,Selena,Biography,1997.0,4.07,14,127,2.70805020110221,1,Other,False,Gregory Nava,United States,20000000.0,35281794.0,26000.0,1
M0120102,0120102,Seven Years in Tibet,Adventure,1997.0,3.72,60,136,4.110873864173311,1,Other,False,Jean-Jacques Annaud,United States,70000000.0,131457682.0,134000.0,1
M0120148,0120148,Sliding Doors,Comedy,1998.0,3.33,36,99,3.6109179126442243,1,Other,False,Peter Howitt,United Kingdom,6000000.0,11841544.0,65000.0,1
M0120157,0120157,Soldier,Action,1998.0,2.91,11,99,2.4849066497880004,1,Other,False,Paul W.S. Anderson,United States,60000000.0,14594226.0,53000.0,1
M0120177,0120177,Spawn,Action,1997.0,3.05,22,96,3.1354942159291497,1,Other,False,Mark A.Z. Dippé,United States,40000000.0,87840042.0,65000.0,1
M0120179,0120179,Speed 2: Cruise Control,Action,1997.0,2.2,22,121,3.1354942159291497,1,Other,False,Jan de Bont,United States,160000000.0,164508066.0,76000.0,1
M0120184,0120184,Sphere,Drama,1998.0,3.19,27,134,3.332204510175204,1,Other,False,Barry Levinson,United States,80000000.0,37020277.0,101000.0,1
M0120188,0120188,Three Kings,Action,1999.0,3.63,45,114,3.828641396489095,1,Other,False,David O. Russell,United States,75000000.0,107752036.0,163000.0,1
M0120201,0120201,Starship Troopers,Action,1997.0,3.68,79,129,4.382026634673881,1,Other,False,Paul Verhoeven,United States,105000000.0,121214377.0,276000.0,1
M0120255,0120255,The Sweet Hereafter,Drama,1997.0,4.01,36,112,3.6109179126442243,1,Other,False,Atom Egoyan,Canada,,3263585.0,33000.0,1
M0120263,0120263,Sånger från andra våningen,Comedy,2000.0,4.07,23,100,3.1780538303479458,0,English,False,,,,,,1
M0120265,0120265,Ta'm e guilass,Drama,1997.0,4.07,55,109,4.02535169073515,1,English,False,,,,,,1
M0120324,0120324,A Simple Plan,Crime,1998.0,3.79,39,121,3.6888794541139363,1,Other,False,Sam Raimi,United Kingdom,30000000.0,16316273.0,66000.0,1
M0120338,0120338,Titanic,Drama,1997.0,4.28,253,194,5.537334267018537,1,Other,False,James Cameron,United States,200000000.0,2201647264.0,1100000.0,1
M0120347,0120347,Tomorrow Never Dies,Action,1997.0,3.49,53,119,3.9889840465642745,1,Other,False,Roger Spottiswoode,United Kingdom,110000000.0,333011068.0,185000.0,1
M0120363,0120363,Toy Story 2,Animation,1999.0,4.02,130,92,4.875197323201151,1,Other,False,John Lasseter,United States,90000000.0,497375381.0,540000.0,1
M0120382,0120382,The Truman Show,Comedy,1998.0,4.26,398,103,5.988961416889864,1,Other,False,Peter Weir,United States,60000000.0,264118201.0,972000.0,1
M0120399,0120399,U Turn,Crime,1997.0,3.33,12,125,2.5649493574615367,1,Other,False,Oliver Stone,United States,19000000.0,6682098.0,50000.0,1
M0120434,0120434,Vegas Vacation,Comedy,1997.0,3.16,16,93,2.833213344056216,1,Other,False,Stephen Kessler,United States,25000000.0,36400360.0,46000.0,1
M0120458,0120458,Virus,Action,1999.0,3.2,10,99,2.3978952727983707,1,Other,False,John Bruno,United States,75000000.0,30657854.0,27000.0,1
M0120461,0120461,Volcano,Action,1997.0,2.88,24,104,3.2188758248682006,1,Other,False,Mick Jackson,United States,90000000.0,122823468.0,73000.0,1
M0120483,0120483,The Man Who Knew Too Little,Comedy,1997.0,3.64,21,94,3.091042453358316,1,Other,False,Jon Amiel,United States,20000000.0,13717039.0,31000.0,1
M0120484,0120484,The Waterboy,Comedy,1998.0,3.44,31,90,3.4657359027997265,1,Other,False,Frank Coraci,United States,23000000.0,185991646.0,153000.0,1
M0120524,0120524,Wishmaster,Fantasy,1997.0,3.23,13,90,2.6390573296152584,1,Other,False,Robert Kurtzman,United States,5000000.0,15738769.0,21000.0,1
M0120586,0120586,American History X,Drama,1998.0,4.33,515,119,6.246106765481563,1,Other,False,Tony Kaye,United States,20000000.0,23875127.0,1100000.0,1
M0120587,0120587,Antz,Animation,1998.0,3.6,20,83,3.044522437723423,1,Other,False,Eric Darnell,United States,105000000.0,171757863.0,149000.0,1
M0120591,0120591,Armageddon,Action,1998.0,3.7,94,151,4.553876891600541,1,Other,False,Michael Bay,United States,140000000.0,553709788.0,403000.0,1
M0120601,0120601,Being John Malkovich,Comedy,1999.0,3.85,136,113,4.919980925828125,1,Other,False,Spike Jonze,United States,13000000.0,23106667.0,319000.0,1
M0120609,0120609,The Big Hit,Action,1998.0,2.77,11,91,2.4849066497880004,1,Other,False,Kirk Wong,United States,13000000.0,27007143.0,29000.0,1
M0120611,0120611,Blade,Action,1998.0,3.71,77,120,4.356708826689592,1,Other,False,Stephen Norrington,United States,45000000.0,131183530.0,252000.0,1
M0120616,0120616,The Mummy,Action,1999.0,3.56,63,124,4.1588830833596715,1,Other,False,Stephen Sommers,United States,80000000.0,415933406.0,401000.0,1
M0120623,0120623,A Bug's Life,Animation,1998.0,3.91,63,95,4.1588830833596715,1,Other,False,John Lasseter,United States,120000000.0,363258859.0,273000.0,1
M0120630,0120630,Chicken Run,Animation,2000.0,3.69,29,84,3.4011973816621555,0,Other,False,Peter Lord,United States,45000000.0,224834564.0,181000.0,1
M0120631,0120631,EverAfter,Comedy,1998.0,3.81,13,100,2.6390573296152584,1,English,False,,,,,,1
M0120632,0120632,City of Angels,Drama,1998.0,3.54,40,114,3.713572066704308,1,Other,False,Brad Silberling,United States,55000000.0,198685114.0,116000.0,1
M0120633,0120633,A Civil Action,Drama,1998.0,3.44,17,115,2.8903717578961645,1,Other,False,Steven Zaillian,United States,75000000.0,56709981.0,28000.0,1
M0120646,0120646,The Deep End of the Ocean,Drama,1999.0,3.5,13,106,2.6390573296152584,1,Other,False,Ulu Grosbard,United States,38000000.0,28121100.0,13000.0,1
M0120647,0120647,Deep Impact,Action,1998.0,3.33,52,120,3.970291913552122,1,Other,False,Mimi Leder,United States,75000000.0,349464664.0,168000.0,1
M0120655,0120655,Dogma,Adventure,1999.0,3.74,41,130,3.7376696182833684,1,Other,False,Kevin Smith,United States,10000000.0,31429330.0,210000.0,1
M0120657,0120657,The 13th Warrior,Action,1999.0,3.5,16,102,2.833213344056216,1,Other,False,John McTiernan,United States,160000000.0,61698899.0,119000.0,1
M0120660,0120660,Enemy of the State,Action,1998.0,3.82,87,132,4.477336814478207,1,Other,False,Tony Scott,United States,90000000.0,250849789.0,232000.0,1
M0120663,0120663,Eyes Wide Shut,Drama,1999.0,3.92,134,159,4.90527477843843,1,Other,False,Stanley Kubrick,United Kingdom,65000000.0,162242684.0,313000.0,1
M0120667,0120667,Fantastic Four,Action,2005.0,3.01,68,106,4.23410650459726,0,Other,False,Tim Story,United States,100000000.0,333535934.0,316000.0,1
M0120669,0120669,Fear and Loathing in Las Vegas,Adventure,1998.0,3.3,67,118,4.219507705176107,1,Other,False,Terry Gilliam,United States,18500000.0,10680275.0,266000.0,1
M0120679,0120679,Frida,Biography,2002.0,3.96,57,123,4.060443010546419,0,Other,False,Julie Taymor,Mexico,12000000.0,56298474.0,83000.0,1
